现在的角度[0],现在的速度[0],现在的力矩[0],下个时刻的角度[0],下个时刻的速度[0],现在的角度[1],现在的速度[1],现在的力矩[1],下个时刻的角度[1],下个时刻的速度[1],现在的角度[2],现在的速度[2],现在的力矩[2],下个时刻的角度[2],下个时刻的速度[2],现在的角度[3],现在的速度[3],现在的力矩[3],下个时刻的角度[3],下个时刻的速度[3]
23.6939,5.01419,26.3,0,0,23.7086,4.97398,26.3,0,0,23.7054,4.98391,26.3,0,0,0,0,0,0,0
23.7904,5.00259,26.4,0,0,23.8079,4.98248,26.4,0,0,23.8055,4.99048,26.4,0,0,0,0,0,0,0
23.8936,5.02529,26.5,0,0,23.9083,4.98681,26.5,0,0,23.9041,4.9867,26.5,0,0,0,0,0,0,0
23.9929,5.01008,26.6,0,0,24.0101,4.98932,26.6,0,0,24.006,4.997,26.6,0,0,0,0,0,0,0
24.0935,5.01423,26.7,0,0,24.1099,4.98093,26.7,0,0,24.1048,4.98614,26.7,0,0,0,0,0,0,0
24.1938,5.01291,26.8,0,0,24.2083,4.97771,26.8,0,0,24.2044,4.99037,26.8,0,0,0,0,0,0,0
24.2913,5.00485,26.9,0,0,24.3101,4.98956,26.9,0,0,24.3055,4.99475,26.9,0,0,0,0,0,0,0
24.3945,5.02415,27,0,0,24.4086,4.97749,27,0,0,24.404,4.98614,27,0,0,0,0,0,0,0
24.4912,5.00162,27.1,0,0,24.5094,4.9864,27.1,0,0,24.5038,4.99222,27.1,0,0,0,0,0,0,0
24.5929,5.02037,27.2,0,0,24.6077,4.97864,27.2,0,0,24.6034,4.99209,27.2,0,0,0,0,0,0,0
24.6919,5.01051,27.3,0,0,24.7098,4.99133,27.3,0,0,24.7035,4.99405,27.3,0,0,0,0,0,0,0
24.7931,5.01749,27.4,0,0,24.8078,4.97714,27.4,0,0,24.8025,4.99105,27.4,0,0,0,0,0,0,0
24.891,5.0075,27.5,0,0,24.9071,4.98379,27.5,0,0,24.9009,4.99162,27.5,0,0,0,0,0,0,0
24.9923,5.01981,27.6,0,0,25.0076,4.98822,27.6,0,0,25.0014,4.99951,27.6,0,0,0,0,0,0,0
25.0921,5.01337,27.7,0,0,25.1071,4.98501,27.7,0,0,25.1003,4.99483,27.7,0,0,0,0,0,0,0
25.1907,5.01091,27.8,0,0,25.2062,4.9849,27.8,0,0,25.1996,4.99762,27.8,0,0,0,0,0,0,0
25.2904,5.01643,27.9,0,0,25.3056,4.98709,27.9,0,0,25.2975,4.99563,27.9,0,0,0,0,0,0,0
25.389,5.01398,28,0,0,25.4048,4.98757,28,0,0,25.3979,5.00531,28,0,0,0,0,0,0,0
25.4891,5.02022,28.1,0,0,25.5048,4.99126,28.1,0,0,25.4976,5.00317,28.1,0,0,0,0,0,0,0
25.5888,5.01941,28.2,0,0,25.6058,4.99379,28.2,0,0,25.5989,5.00766,28.2,0,0,0,0,0,0,0
25.6918,5.02788,28.3,0,0,25.7067,4.99162,28.3,0,0,25.6986,5.00137,28.3,0,0,0,0,0,0,0
25.7901,5.01068,28.4,0,0,25.8068,4.98777,28.4,0,0,25.7986,5.00266,28.4,0,0,0,0,0,0,0
25.8911,5.02036,28.5,0,0,25.9051,4.98339,28.5,0,0,25.8961,4.99634,28.5,0,0,0,0,0,0,0
25.9867,5.00536,28.6,0,0,26.0037,4.98726,28.6,0,0,25.9967,5.00851,28.6,0,0,0,0,0,0,0
26.0906,5.03433,28.7,0,0,26.1041,4.99415,28.7,0,0,26.0954,5.00295,28.7,0,0,0,0,0,0,0
26.1882,5.01089,28.8,0,0,26.2049,4.99468,28.8,0,0,26.1959,5.0094,28.8,0,0,0,0,0,0,0
26.2903,5.02699,28.9,0,0,26.3046,4.99016,28.9,0,0,26.2959,5.00774,28.9,0,0,0,0,0,0,0
26.3898,5.01643,29,0,0,26.406,4.99504,29,0,0,26.3966,5.00899,29,0,0,0,0,0,0,0
26.4914,5.02268,29.1,0,0,26.5054,4.9877,29.1,0,0,26.4968,5.00684,29.1,0,0,0,0,0,0,0
26.5895,5.011,29.2,0,0,26.6053,4.98989,29.2,0,0,26.5955,5.00274,29.2,0,0,0,0,0,0,0
26.6889,5.01769,29.3,0,0,26.7046,4.98855,29.3,0,0,26.6976,5.01336,29.3,0,0,0,0,0,0,0
26.7897,5.0224,29.4,0,0,26.8048,4.99227,29.4,0,0,26.8001,5.01085,29.4,0,0,0,0,0,0,0
26.8914,5.02309,29.5,0,0,26.9078,4.99866,29.5,0,0,26.8918,4.97903,29.5,0,0,0,0,0,0,0
26.9872,5.00539,29.6,0,0,27.001,4.96855,29.6,0,0,27.001,5.03773,29.6,0,0,0,0,0,0,0
27.0915,5.03391,29.7,0,0,27.1073,5.01403,29.7,0,0,27.0997,4.99506,29.7,0,0,0,0,0,0,0
27.1934,5.02041,29.8,0,0,27.2058,4.98279,29.8,0,0,27.1985,4.99756,29.8,0,0,0,0,0,0,0
27.2914,5.0069,29.9,0,0,27.3084,4.99605,29.9,0,0,27.3039,5.01611,29.9,0,0,0,0,0,0,0
27.3978,5.03176,30,0,0,27.4077,4.98296,30,0,0,27.4018,4.98766,30,0,0,0,0,0,0,0
27.4945,4.99571,30.1,0,0,27.5085,4.98798,30.1,0,0,27.504,5.00226,30.1,0,0,0,0,0,0,0
27.5968,5.01611,30.2,0,0,27.609,4.98571,30.2,0,0,27.6043,4.99362,30.2,0,0,0,0,0,0,0
27.6945,4.99987,30.3,0,0,27.7069,4.97813,30.3,0,0,27.7027,4.98814,30.3,0,0,0,0,0,0,0
27.7947,5.01065,30.4,0,0,27.807,4.98778,30.4,0,0,27.8007,4.99006,30.4,0,0,0,0,0,0,0
27.8923,5.00349,30.5,0,0,27.9057,4.98402,30.5,0,0,27.9022,5.00255,30.5,0,0,0,0,0,0,0
27.9954,5.02201,30.6,0,0,28.0067,4.99212,30.6,0,0,28.0039,5.00028,30.6,0,0,0,0,0,0,0
28.0964,5.01088,30.7,0,0,28.1083,4.99168,30.7,0,0,28.1038,4.99247,30.7,0,0,0,0,0,0,0
28.1946,5.00188,30.8,0,0,28.2069,4.98126,30.8,0,0,28.2029,4.99062,30.8,0,0,0,0,0,0,0
28.2936,5.00758,30.9,0,0,28.3052,4.98305,30.9,0,0,28.3005,4.98884,30.9,0,0,0,0,0,0,0
28.3935,5.0113,31,0,0,28.4062,4.99329,31,0,0,28.4042,5.00839,31,0,0,0,0,0,0,0
28.4978,5.02284,31.1,0,0,28.5089,4.99521,31.1,0,0,28.5045,4.99301,31.1,0,0,0,0,0,0,0
28.5966,5.00102,31.2,0,0,28.6094,4.98508,31.2,0,0,28.6051,4.9934,31.2,0,0,0,0,0,0,0
28.6988,5.01152,31.3,0,0,28.7085,4.98068,31.3,0,0,28.7055,4.99138,31.3,0,0,0,0,0,0,0
28.7959,4.99492,31.4,0,0,28.8096,4.98717,31.4,0,0,28.8052,4.98926,31.4,0,0,0,0,0,0,0
28.8975,5.01164,31.5,0,0,28.9072,4.97637,31.5,0,0,28.904,4.98763,31.5,0,0,0,0,0,0,0
28.9947,4.9974,31.6,0,0,29.0078,4.98835,31.6,0,0,29.0038,4.99227,31.6,0,0,0,0,0,0,0
29.0974,5.01637,31.7,0,0,29.1068,4.98307,31.7,0,0,29.1023,4.98943,31.7,0,0,0,0,0,0,0
29.195,4.99893,31.8,0,0,29.2092,4.99368,31.8,0,0,29.2034,4.99832,31.8,0,0,0,0,0,0,0
29.2967,5.01348,31.9,0,0,29.3059,4.97499,31.9,0,0,29.3017,4.9898,31.9,0,0,0,0,0,0,0
29.3943,4.99978,32,0,0,29.4058,4.98904,32,0,0,29.4026,4.99893,32,0,0,0,0,0,0,0
29.4972,5.01786,32.1,0,0,29.5079,4.99464,32.1,0,0,29.5012,4.99172,32.1,0,0,0,0,0,0,0
29.5965,5.00325,32.2,0,0,29.6058,4.98023,32.2,0,0,29.6003,4.99579,32.2,0,0,0,0,0,0,0
29.6948,5.0022,32.3,0,0,29.7068,4.99194,32.3,0,0,29.7013,5.00184,32.3,0,0,0,0,0,0,0
29.7961,5.01267,32.4,0,0,29.8055,4.98436,32.4,0,0,29.7995,4.9932,32.4,0,0,0,0,0,0,0
29.8936,5.00062,32.5,0,0,29.9056,4.99031,32.5,0,0,29.8993,5.00035,32.5,0,0,0,0,0,0,0
29.9946,5.01434,32.6,0,0,30.0049,4.98811,32.6,0,0,29.9996,5.00202,32.6,0,0,0,0,0,0,0
30.093,5.00591,32.7,0,0,30.1066,4.99536,32.7,0,0,30.0991,4.99957,32.7,0,0,0,0,0,0,0
30.1952,5.01827,32.8,0,0,30.2045,4.98244,32.8,0,0,30.1991,5.00171,32.8,0,0,0,0,0,0,0
30.2929,5.00299,32.9,0,0,30.3062,4.99632,32.9,0,0,30.2984,4.99974,32.9,0,0,0,0,0,0,0
30.3937,5.01498,33,0,0,30.4041,4.98318,33,0,0,30.3972,5.00004,33,0,0,0,0,0,0,0
30.4904,5.00302,33.1,0,0,30.5027,4.98917,33.1,0,0,30.4953,5.00016,33.1,0,0,0,0,0,0,0
30.593,5.02431,33.2,0,0,30.6022,4.99378,33.2,0,0,30.5955,5.0093,33.2,0,0,0,0,0,0,0
30.6916,5.00903,33.3,0,0,30.7047,5.00217,33.3,0,0,30.6967,5.01124,33.3,0,0,0,0,0,0,0
30.7937,5.02074,33.4,0,0,30.8037,4.98894,33.4,0,0,30.7962,5.00463,33.4,0,0,0,0,0,0,0
30.8924,5.00817,33.5,0,0,30.9034,4.99267,33.5,0,0,30.895,5.00389,33.5,0,0,0,0,0,0,0
30.9923,5.01381,33.6,0,0,31.0032,4.99329,33.6,0,0,30.9944,5.00771,33.6,0,0,0,0,0,0,0
31.0914,5.0116,33.7,0,0,31.1027,4.99277,33.7,0,0,31.0946,5.0108,33.7,0,0,0,0,0,0,0
31.1903,5.01304,33.8,0,0,31.2033,4.99658,33.8,0,0,31.1929,5.00554,33.8,0,0,0,0,0,0,0
31.2902,5.01748,33.9,0,0,31.3011,4.98876,33.9,0,0,31.2941,5.01568,33.9,0,0,0,0,0,0,0
31.3908,5.01938,34,0,0,31.4053,5.00824,34,0,0,31.3943,5.01147,34,0,0,0,0,0,0,0
31.4929,5.02222,34.1,0,0,31.5021,4.98248,34.1,0,0,31.4955,5.01331,34.1,0,0,0,0,0,0,0
31.5914,5.00907,34.2,0,0,31.6044,5.00186,34.2,0,0,31.597,5.01216,34.2,0,0,0,0,0,0,0
31.6954,5.02564,34.3,0,0,31.704,4.9908,34.3,0,0,31.6907,4.98975,34.3,0,0,0,0,0,0,0
31.789,4.9924,34.4,0,0,31.8039,4.9926,34.4,0,0,31.7912,5.01796,34.4,0,0,0,0,0,0,0
31.8928,5.02986,34.5,0,0,31.8999,4.9828,34.5,0,0,31.9056,5.05238,34.5,0,0,0,0,0,0,0
31.9996,5.03001,34.6,0,0,32.0103,5.02594,34.6,0,0,31.9963,4.96636,34.6,0,0,0,0,0,0,0
32.0946,4.98825,34.7,0,0,32.1027,4.96239,34.7,0,0,32.1023,5.02166,34.7,0,0,0,0,0,0,0
32.1972,5.01606,34.8,0,0,32.2056,5.00226,34.8,0,0,32.1991,4.98798,34.8,0,0,0,0,0,0,0
32.2957,5.00149,34.9,0,0,32.306,4.99096,34.9,0,0,32.3023,5.00944,34.9,0,0,0,0,0,0,0
32.3974,5.0121,35,0,0,32.4054,4.98739,35,0,0,32.401,4.99251,35,0,0,0,0,0,0,0
32.4971,5.00416,35.1,0,0,32.5063,4.99235,35.1,0,0,32.5018,5.00048,35.1,0,0,0,0,0,0,0
32.5981,5.00769,35.2,0,0,32.6055,4.98676,35.2,0,0,32.6018,4.99654,35.2,0,0,0,0,0,0,0
32.6958,4.99763,35.3,0,0,32.7055,4.98989,35.3,0,0,32.7018,4.99671,35.3,0,0,0,0,0,0,0
32.7967,5.01005,35.4,0,0,32.8038,4.98561,35.4,0,0,32.8001,4.99233,35.4,0,0,0,0,0,0,0
32.8957,5.00375,35.5,0,0,32.9067,5.00006,35.5,0,0,32.9045,5.01101,35.5,0,0,0,0,0,0,0
33.0015,5.02229,35.6,0,0,33.0076,4.99008,35.6,0,0,33.0032,4.98844,35.6,0,0,0,0,0,0,0
33.0985,4.98952,35.7,0,0,33.1089,4.98926,35.7,0,0,33.1078,5.00563,35.7,0,0,0,0,0,0,0
33.2035,5.01552,35.8,0,0,33.2088,4.98355,35.8,0,0,33.204,4.97627,35.8,0,0,0,0,0,0,0
33.2976,4.97865,35.9,0,0,33.3079,4.98195,35.9,0,0,33.3042,4.99323,35.9,0,0,0,0,0,0,0
33.399,5.00805,36,0,0,33.4049,4.97777,36,0,0,33.4042,4.99241,36,0,0,0,0,0,0,0
33.497,4.99669,36.1,0,0,33.5059,4.99367,36.1,0,0,33.5019,4.9866,36.1,0,0,0,0,0,0,0
33.5982,5.00862,36.2,0,0,33.6047,4.98625,36.2,0,0,33.6033,5.00014,36.2,0,0,0,0,0,0,0
33.6979,5.00255,36.3,0,0,33.7075,4.99868,36.3,0,0,33.7036,4.99471,36.3,0,0,0,0,0,0,0
33.7986,5.00553,36.4,0,0,33.8048,4.97928,36.4,0,0,33.801,4.98688,36.4,0,0,0,0,0,0,0
33.896,4.99596,36.5,0,0,33.9042,4.98988,36.5,0,0,33.9016,4.99987,36.5,0,0,0,0,0,0,0
33.9983,5.01297,36.6,0,0,34.0057,4.99617,36.6,0,0,34.0013,4.99622,36.6,0,0,0,0,0,0,0
34.0996,5.00611,36.7,0,0,34.106,4.99026,36.7,0,0,34.1016,4.99843,36.7,0,0,0,0,0,0,0
34.1986,4.99823,36.8,0,0,34.2077,4.99338,36.8,0,0,34.2022,4.99839,36.8,0,0,0,0,0,0,0
34.2993,5.0045,36.9,0,0,34.3041,4.9771,36.9,0,0,34.2998,4.99,36.9,0,0,0,0,0,0,0
34.396,4.99312,37,0,0,34.4054,4.99568,37,0,0,34.4032,5.00888,37,0,0,0,0,0,0,0
34.5007,5.01894,37.1,0,0,34.5066,4.9933,37.1,0,0,34.5007,4.98806,37.1,0,0,0,0,0,0,0
34.5969,4.98911,37.2,0,0,34.6065,4.98778,37.2,0,0,34.6016,5.00081,37.2,0,0,0,0,0,0,0
34.6997,5.01278,37.3,0,0,34.7044,4.98265,37.3,0,0,34.6994,4.9916,37.3,0,0,0,0,0,0,0
34.7962,4.99169,37.4,0,0,34.8052,4.99402,37.4,0,0,34.7987,4.99951,37.4,0,0,0,0,0,0,0
34.8968,5.0085,37.5,0,0,34.9033,4.98572,37.5,0,0,34.8973,4.99871,37.5,0,0,0,0,0,0,0
34.9935,4.99764,37.6,0,0,35.0016,4.98969,37.6,0,0,34.9975,5.0054,37.6,0,0,0,0,0,0,0
35.0968,5.02017,37.7,0,0,35.1022,4.99857,37.7,0,0,35.0966,5.00221,37.7,0,0,0,0,0,0,0
35.1955,5.00242,37.8,0,0,35.2041,5.00071,37.8,0,0,35.1981,5.01021,37.8,0,0,0,0,0,0,0
35.2971,5.01213,37.9,0,0,35.3038,4.99172,37.9,0,0,35.2967,4.99987,37.9,0,0,0,0,0,0,0
35.3948,4.99952,38,0,0,35.4025,4.98977,38,0,0,35.3958,5.00373,38,0,0,0,0,0,0,0
35.4943,5.00834,38.1,0,0,35.5025,4.99561,38.1,0,0,35.4965,5.00916,38.1,0,0,0,0,0,0,0
35.5945,5.01113,38.2,0,0,35.6021,4.99446,38.2,0,0,35.5962,5.0058,38.2,0,0,0,0,0,0,0
35.6927,5.00547,38.3,0,0,35.7031,4.99874,38.3,0,0,35.6963,5.00719,38.3,0,0,0,0,0,0,0
35.7946,5.01815,38.4,0,0,35.8013,4.98972,38.4,0,0,35.7951,5.00369,38.4,0,0,0,0,0,0,0
35.8929,5.00568,38.5,0,0,35.9044,5.00551,38.5,0,0,35.8957,5.01061,38.5,0,0,0,0,0,0,0
35.9959,5.02028,38.6,0,0,36.0018,4.98535,38.6,0,0,35.9954,5.00722,38.6,0,0,0,0,0,0,0
36.0934,5.00127,38.7,0,0,36.1033,5.00045,38.7,0,0,36.0952,5.00794,38.7,0,0,0,0,0,0,0
36.1955,5.01743,38.8,0,0,36.201,4.98801,38.8,0,0,36.1947,5.00734,38.8,0,0,0,0,0,0,0
36.2938,5.00382,38.9,0,0,36.3038,5.00528,38.9,0,0,36.2965,5.01408,38.9,0,0,0,0,0,0,0
36.398,5.02198,39,0,0,36.4021,4.98868,39,0,0,36.3933,4.99868,39,0,0,0,0,0,0,0
36.4928,4.99053,39.1,0,0,36.5018,4.99539,39.1,0,0,36.4937,5.01311,39.1,0,0,0,0,0,0,0
36.5941,5.01638,39.2,0,0,36.6002,4.99285,39.2,0,0,36.594,5.01218,39.2,0,0,0,0,0,0,0
36.6937,5.00981,39.3,0,0,36.7008,5.00131,39.3,0,0,36.6956,5.01504,39.3,0,0,0,0,0,0,0
36.7954,5.01547,39.4,0,0,36.8034,5.0048,39.4,0,0,36.7929,5.00102,39.4,0,0,0,0,0,0,0
36.8928,5.00206,39.5,0,0,36.8996,4.98437,39.5,0,0,36.8991,5.02869,39.5,0,0,0,0,0,0,0
36.9968,5.02334,39.6,0,0,37.0039,5.01154,39.6,0,0,36.994,4.98867,39.6,0,0,0,0,0,0,0
37.0947,5.00036,39.7,0,0,37.1008,4.98508,39.7,0,0,37.0965,5.01734,39.7,0,0,0,0,0,0,0
37.1939,5.00787,39.8,0,0,37.2024,5.00256,39.8,0,0,37.1996,5.01394,39.8,0,0,0,0,0,0,0
37.2977,5.02048,39.9,0,0,37.302,4.99441,39.9,0,0,37.2978,4.99629,39.9,0,0,0,0,0,0,0
37.3962,5.0004,40,0,0,37.405,5.00382,40,0,0,37.4002,5.01023,40,0,0,0,0,0,0,0
37.5011,5.01908,40.1,0,0,37.505,4.99094,40.1,0,0,37.5029,5.00633,40.1,0,0,0,0,0,0,0
37.6002,4.99582,40.2,0,0,37.6085,4.9997,40.2,0,0,37.6041,4.9976,40.2,0,0,0,0,0,0,0
37.7032,5.00735,40.3,0,0,37.7059,4.97771,40.3,0,0,37.7037,4.99132,40.3,0,0,0,0,0,0,0
37.7995,4.98486,40.4,0,0,37.8072,4.99274,40.4,0,0,37.8023,4.99002,40.4,0,0,0,0,0,0,0
37.8997,5.00128,40.5,0,0,37.9041,4.97891,40.5,0,0,37.9034,4.99825,40.5,0,0,0,0,0,0,0
37.9991,4.9992,40.6,0,0,38.0054,4.9959,40.6,0,0,38.0017,4.98977,40.6,0,0,0,0,0,0,0
38.1,5.00382,40.7,0,0,38.1049,4.98881,40.7,0,0,38.1036,5.00159,40.7,0,0,0,0,0,0,0
38.1999,4.99975,40.8,0,0,38.2066,4.99515,40.8,0,0,38.2023,4.99019,40.8,0,0,0,0,0,0,0
38.3001,5.00063,40.9,0,0,38.304,4.98151,40.9,0,0,38.3021,4.99507,40.9,0,0,0,0,0,0,0
38.3995,4.99831,41,0,0,38.4049,4.995,41,0,0,38.4041,5.00106,41,0,0,0,0,0,0,0
38.502,5.00718,41.1,0,0,38.5059,4.99353,41.1,0,0,38.5019,4.98715,41.1,0,0,0,0,0,0,0
38.6022,4.99699,41.2,0,0,38.606,4.98963,41.2,0,0,38.6053,5.00503,41.2,0,0,0,0,0,0,0
38.7025,4.99649,41.3,0,0,38.7088,4.99607,41.3,0,0,38.706,4.99215,41.3,0,0,0,0,0,0,0
38.8037,4.99861,41.4,0,0,38.8047,4.97347,41.4,0,0,38.8021,4.97948,41.4,0,0,0,0,0,0,0
38.8993,4.98225,41.5,0,0,38.9054,4.99345,41.5,0,0,38.9043,5.00159,41.5,0,0,0,0,0,0,0
39.0032,5.01083,41.6,0,0,39.006,4.99143,41.6,0,0,39.0005,4.98265,41.6,0,0,0,0,0,0,0
39.0987,4.98293,41.7,0,0,39.1059,4.98881,41.7,0,0,39.1025,5.00422,41.7,0,0,0,0,0,0,0
39.2018,5.01005,41.8,0,0,39.2033,4.98257,41.8,0,0,39.1994,4.98759,41.8,0,0,0,0,0,0,0
39.297,4.98461,41.9,0,0,39.304,4.99593,41.9,0,0,39.3014,5.00616,41.9,0,0,0,0,0,0,0
39.3995,5.01184,42,0,0,39.4027,4.98948,42,0,0,39.3996,4.99311,42,0,0,0,0,0,0,0
39.4961,4.99248,42.1,0,0,39.5019,4.99299,42.1,0,0,39.4978,4.99636,42.1,0,0,0,0,0,0,0
39.5977,5.0111,42.2,0,0,39.6008,4.99382,42.2,0,0,39.5982,5.0047,42.2,0,0,0,0,0,0,0
39.6973,5.00288,42.3,0,0,39.703,5.00403,42.3,0,0,39.6977,5.0022,42.3,0,0,0,0,0,0,0
39.7974,5.0055,42.4,0,0,39.8021,4.99244,42.4,0,0,39.798,5.00504,42.4,0,0,0,0,0,0,0
39.8972,5.00413,42.5,0,0,39.9014,4.9943,42.5,0,0,39.898,5.00354,42.5,0,0,0,0,0,0,0
39.9962,5.00257,42.6,0,0,40.0024,4.99966,42.6,0,0,39.9976,5.0026,42.6,0,0,0,0,0,0,0
40.0965,5.0074,42.7,0,0,40.1007,4.99162,42.7,0,0,40.0968,5.00245,42.7,0,0,0,0,0,0,0
40.1947,5.00201,42.8,0,0,40.2027,5.00367,42.8,0,0,40.198,5.00891,42.8,0,0,0,0,0,0,0
40.2972,5.01602,42.9,0,0,40.3014,4.99181,42.9,0,0,40.2963,4.99969,42.9,0,0,0,0,0,0,0
40.3947,4.99894,43,0,0,40.4036,5.0029,43,0,0,40.3983,5.01152,43,0,0,0,0,0,0,0
40.4988,5.01985,43.1,0,0,40.5021,4.98942,43.1,0,0,40.4968,4.99937,43.1,0,0,0,0,0,0,0
40.5957,4.99411,43.2,0,0,40.6034,4.99949,43.2,0,0,40.598,5.00884,43.2,0,0,0,0,0,0,0
40.6983,5.01457,43.3,0,0,40.7006,4.98677,43.3,0,0,40.6949,4.99599,43.3,0,0,0,0,0,0,0
40.7952,4.99546,43.4,0,0,40.8033,5.00583,43.4,0,0,40.7972,5.01513,43.4,0,0,0,0,0,0,0
40.8999,5.02023,43.5,0,0,40.902,4.99054,43.5,0,0,40.8948,4.99915,43.5,0,0,0,0,0,0,0
40.9948,4.98771,43.6,0,0,41.0018,4.99595,43.6,0,0,40.9963,5.01337,43.6,0,0,0,0,0,0,0
41.0969,5.01459,43.7,0,0,41.0999,4.99209,43.7,0,0,41.0926,4.99768,43.7,0,0,0,0,0,0,0
41.1938,4.99773,43.8,0,0,41.1998,4.99979,43.8,0,0,41.1936,5.01583,43.8,0,0,0,0,0,0,0
41.295,5.01461,43.9,0,0,41.3007,5.00283,43.9,0,0,41.2959,5.01746,43.9,0,0,0,0,0,0,0
41.3958,5.01084,44,0,0,41.4005,4.99808,44,0,0,41.3947,5.00453,44,0,0,0,0,0,0,0
41.4948,5.00534,44.1,0,0,41.5004,4.99867,44.1,0,0,41.4938,5.00759,44.1,0,0,0,0,0,0,0
41.5963,5.01342,44.2,0,0,41.5998,4.99781,44.2,0,0,41.5939,5.01137,44.2,0,0,0,0,0,0,0
41.6938,5.00031,44.3,0,0,41.7013,5.00409,44.3,0,0,41.6986,5.023,44.3,0,0,0,0,0,0,0
41.7987,5.02364,44.4,0,0,41.8012,4.99749,44.4,0,0,41.7972,4.99902,44.4,0,0,0,0,0,0,0
41.897,4.99828,44.5,0,0,41.9037,5.00408,44.5,0,0,41.899,5.00966,44.5,0,0,0,0,0,0,0
42.0009,5.01514,44.6,0,0,42.0022,4.9897,44.6,0,0,41.9982,4.99969,44.6,0,0,0,0,0,0,0
42.0978,4.99045,44.7,0,0,42.1051,5.00301,44.7,0,0,42.0994,5.00615,44.7,0,0,0,0,0,0,0
42.2007,5.0113,44.8,0,0,42.2034,4.98651,44.8,0,0,42.1967,4.99452,44.8,0,0,0,0,0,0,0
42.2958,4.98646,44.9,0,0,42.3023,4.99125,44.9,0,0,42.2992,5.01203,44.9,0,0,0,0,0,0,0
42.3981,5.01339,45,0,0,42.4013,4.99318,45,0,0,42.3956,4.99265,45,0,0,0,0,0,0,0
42.4947,4.99512,45.1,0,0,42.5012,4.99769,45.1,0,0,42.5001,5.01918,45.1,0,0,0,0,0,0,0
42.5997,5.02218,45.2,0,0,42.6027,5.00138,45.2,0,0,42.5994,4.99816,45.2,0,0,0,0,0,0,0
42.699,4.99866,45.3,0,0,42.7046,4.99978,45.3,0,0,42.7027,5.00906,45.3,0,0,0,0,0,0,0
42.8017,5.00857,45.4,0,0,42.8041,4.99032,45.4,0,0,42.799,4.98605,45.4,0,0,0,0,0,0,0
42.8985,4.9891,45.5,0,0,42.9022,4.98782,45.5,0,0,42.904,5.01429,45.5,0,0,0,0,0,0,0
43.0033,5.0148,45.6,0,0,43.0049,5.00269,45.6,0,0,43.003,4.99005,45.6,0,0,0,0,0,0,0
43.1041,4.99582,45.7,0,0,43.1062,4.99429,45.7,0,0,43.1051,4.99967,45.7,0,0,0,0,0,0,0
43.2032,4.99023,45.8,0,0,43.207,4.99079,45.8,0,0,43.2038,4.98765,45.8,0,0,0,0,0,0,0
43.3034,4.99477,45.9,0,0,43.3032,4.97775,45.9,0,0,43.3014,4.98699,45.9,0,0,0,0,0,0,0
43.3997,4.98468,46,0,0,43.4051,4.99898,46,0,0,43.4041,5.00402,46,0,0,0,0,0,0,0
43.5035,5.00999,46.1,0,0,43.5039,4.98747,46.1,0,0,43.5013,4.98558,46.1,0,0,0,0,0,0,0
43.5994,4.9835,46.2,0,0,43.6052,4.99606,46.2,0,0,43.6038,5.00389,46.2,0,0,0,0,0,0,0
43.7034,5.01093,46.3,0,0,43.7033,4.98604,46.3,0,0,43.6996,4.98255,46.3,0,0,0,0,0,0,0
43.7981,4.98065,46.4,0,0,43.8034,4.99397,46.4,0,0,43.8024,5.00793,46.4,0,0,0,0,0,0,0
43.9012,5.01132,46.5,0,0,43.9021,4.99058,46.5,0,0,43.9025,4.9956,46.5,0,0,0,0,0,0,0
43.9995,4.99378,46.6,0,0,44.0031,4.99874,46.6,0,0,43.9994,4.98788,46.6,0,0,0,0,0,0,0
44.1002,5.00235,46.7,0,0,44.1013,4.98988,46.7,0,0,44.0991,5.00031,46.7,0,0,0,0,0,0,0
44.199,4.99679,46.8,0,0,44.2032,5.00222,46.8,0,0,44.2032,5.01185,46.8,0,0,0,0,0,0,0
44.3019,5.00903,46.9,0,0,44.304,4.9962,46.9,0,0,44.3011,4.98878,46.9,0,0,0,0,0,0,0
44.4001,4.99228,47,0,0,44.4026,4.98895,47,0,0,44.4019,5.00001,47,0,0,0,0,0,0,0
44.4997,4.99872,47.1,0,0,44.5035,4.99753,47.1,0,0,44.4997,4.99094,47.1,0,0,0,0,0,0,0
44.5983,4.99707,47.2,0,0,44.6006,4.98653,47.2,0,0,44.5991,4.99917,47.2,0,0,0,0,0,0,0
44.697,5.00007,47.3,0,0,44.7023,5.00315,47.3,0,0,44.699,5.00157,47.3,0,0,0,0,0,0,0
44.7987,5.0096,47.4,0,0,44.8014,4.99352,47.4,0,0,44.7997,5.00362,47.4,0,0,0,0,0,0,0
44.8981,5.00078,47.5,0,0,44.9043,5.00477,47.5,0,0,44.8996,5.00015,47.5,0,0,0,0,0,0,0
45.0004,5.00921,47.6,0,0,45.0022,4.98687,47.6,0,0,44.9991,4.99938,47.6,0,0,0,0,0,0,0
45.098,4.99322,47.7,0,0,45.103,4.99792,47.7,0,0,45.0992,5.00182,47.7,0,0,0,0,0,0,0
45.2005,5.00971,47.8,0,0,45.2003,4.98785,47.8,0,0,45.1971,4.99623,47.8,0,0,0,0,0,0,0
45.2975,4.99182,47.9,0,0,45.3038,5.00826,47.9,0,0,45.2985,5.00904,47.9,0,0,0,0,0,0,0
45.4009,5.01296,48,0,0,45.4009,4.98592,48,0,0,45.3963,4.99711,48,0,0,0,0,0,0,0
